day,time,close,open,high,low,volume
2016.10.30,0:00,127.433,127.094,127.51,127.094,1370
2016.10.31,0:00,128.223,127.433,128.496,127.432,139359
2016.11.01,0:00,127.412,128.223,129.038,127.129,155186
2016.11.02,0:00,127.123,127.407,127.501,126.723,189603
2016.11.03,0:00,128.338,127.123,128.916,126.491,188417
2016.11.04,0:00,129.038,128.34,129.453,128.26,164014
2016.11.07,0:00,129.477,129.59,130.249,129.218,157908
2016.11.08,0:00,130.161,129.477,130.355,129.269,141839
2016.11.09,0:00,131.053,130.161,131.72,126.714,354375
2016.11.10,0:00,134.027,131.048,134.332,130.289,251728
2016.11.11,0:00,134.264,134.062,134.917,133.432,219636
2016.11.14,0:00,135.373,134.253,135.625,134.127,222008
2016.11.15,0:00,135.978,135.396,136.568,134.182,195615
2016.11.16,0:00,135.676,135.978,136.77,135.633,182763
2016.11.17,0:00,136.737,135.682,136.905,134.997,187339
2016.11.18,0:00,136.855,136.737,137.587,135.406,203349
2016.11.21,0:00,138.365,136.894,138.866,136.282,204320
2016.11.22,0:00,138.058,138.37,138.843,137.63,185267
2016.11.23,0:00,139.842,138.056,140.348,137.272,165152
2016.11.24,0:00,141.025,139.859,141.3,139.621,146580
2016.11.25,0:00,141.069,141.005,141.743,139.965,178101
2016.11.28,0:00,138.97,140.507,140.926,138.859,212103
2016.11.29,0:00,140.375,138.969,141.374,138.508,188079
2016.11.30,0:00,143.112,140.372,143.255,139.973,228933
2016.12.01,0:00,143.57,143.113,145.191,142.641,205273
2016.12.02,0:00,144.47,143.56,144.666,142.912,178857
2016.12.05,0:00,144.885,143.591,146.039,142.548,210344
2016.12.06,0:00,144.473,144.888,145.627,144.159,157611
2016.12.07,0:00,143.566,144.474,144.799,142.995,150445
2016.12.08,0:00,143.46,143.564,144.471,143.089,187876
2016.12.09,0:00,144.858,143.458,145.118,143.333,159814
2016.12.12,0:00,145.778,145.114,146.377,144.913,171097
2016.12.13,0:00,145.779,145.781,146.712,145.495,174027
2016.12.14,0:00,146.991,145.778,147.294,145.199,193455
2016.12.15,0:00,146.708,146.997,148.459,146.343,256696
2016.12.16,0:00,147.312,146.691,147.328,146.258,202961
2016.12.19,0:00,145.137,147.183,147.337,144.529,184807
2016.12.20,0:00,145.712,145.122,146.355,144.916,175578
2016.12.21,0:00,145.232,145.67,145.876,144.89,156175
2016.12.22,0:00,144.313,145.223,145.582,144.308,141787
2016.12.23,0:00,144.049,144.309,144.496,143.492,114096
2016.12.26,0:00,143.807,143.846,143.942,143.474,7174
2016.12.27,0:00,143.988,143.803,144.261,143.546,99574
2016.12.28,0:00,143.323,143.96,144.701,143.005,136223
2016.12.29,0:00,142.828,143.285,143.314,142.169,152212
2016.12.30,0:00,144.33,142.76,144.614,142.687,183713
2017.01.02,0:00,144.204,144.225,144.978,144.118,71327
2017.01.03,0:00,144.049,144.211,145.398,143.526,172153
2017.01.04,0:00,144.415,144.052,144.949,143.687,175229
2017.01.05,0:00,143.154,144.417,144.654,142.504,232477
2017.01.06,0:00,143.632,143.118,144.051,142.975,188368
2017.01.09,0:00,141.056,143.352,143.855,141.044,175675
2017.01.10,0:00,140.952,141.056,141.45,140.179,196163
2017.01.11,0:00,140.896,140.934,141.477,139.945,225745
2017.01.12,0:00,139.419,140.896,141.006,138.921,247245
2017.01.13,0:00,139.622,139.413,140.581,139.136,199298
2017.01.16,0:00,137.49,137.177,138.149,136.463,173225
2017.01.17,0:00,139.798,137.493,140.142,137.061,242048
2017.01.18,0:00,140.485,139.796,140.681,139.137,216638
2017.01.19,0:00,141.756,140.508,142.176,140.375,223098
2017.01.20,0:00,141.802,141.759,142.072,141.17,223387
2017.01.23,0:00,141.233,141.383,142.086,140.758,206885
2017.01.24,0:00,142.42,141.235,142.514,140.776,203400
2017.01.25,0:00,143.072,142.423,143.714,141.827,193380
2017.01.26,0:00,144.193,143.072,144.53,142.89,199163
2017.01.27,0:00,144.401,144.229,144.787,144.004,174683
2017.01.30,0:00,142.012,144.404,144.629,141.673,174400
2017.01.31,0:00,141.854,141.981,142.465,140.453,213486
2017.02.01,0:00,143.321,141.824,144.129,141.658,192757
2017.02.02,0:00,141.275,143.322,143.535,140.765,201870
2017.02.03,0:00,140.49,141.235,141.979,140.379,180672
2017.02.06,0:00,139.306,140.346,140.762,139.217,161876
2017.02.07,0:00,140.523,139.306,140.61,138.54,174010
2017.02.08,0:00,140.348,140.531,140.688,139.804,173068
2017.02.09,0:00,141.475,140.348,141.813,140.064,159503
2017.02.10,0:00,141.383,141.428,142.372,141.024,166439
2017.02.13,0:00,142.419,141.538,142.625,141.473,147163
2017.02.14,0:00,142.41,142.422,142.72,141.03,173037
2017.02.15,0:00,142.206,142.408,142.816,141.842,169655
2017.02.16,0:00,141.415,142.206,142.463,141.25,167079
2017.02.17,0:00,140.075,141.415,141.946,139.634,154612
2017.02.20,0:00,140.884,140.046,141.263,140.023,116994
2017.02.21,0:00,141.789,140.883,141.868,140.861,149143
2017.02.22,0:00,140.983,141.745,142.041,140.479,166944
2017.02.23,0:00,141.335,141.006,141.55,140.686,151048
2017.02.24,0:00,139.722,141.31,141.775,139.417,151291
2017.02.27,0:00,140.181,139.836,140.377,139.014,162001
2017.02.28,0:00,139.603,140.18,140.326,138.831,161708
2017.03.01,0:00,139.804,139.604,140.739,139.523,192352
2017.03.02,0:00,140.327,139.804,140.749,139.771,159690
2017.03.03,0:00,140.181,140.274,140.502,139.605,169494
2017.03.06,0:00,139.244,139.946,140.325,139.233,131762
2017.03.07,0:00,139.018,139.247,139.637,138.733,126415
2017.03.08,0:00,139.026,138.997,139.673,138.442,145764
2017.03.09,0:00,139.83,139.026,140.035,139.026,171877
2017.03.10,0:00,139.623,139.737,140.541,139.507,170983
2017.03.12,0:00,139.644,139.473,139.68,139.364,1351
2017.03.13,0:00,140.329,139.649,140.496,139.506,140447
2017.03.14,0:00,139.46,140.33,140.422,139.161,135103
2017.03.15,0:00,139.433,139.461,140.614,139.115,151165
2017.03.16,0:00,140.038,139.434,140.188,138.563,167920
2017.03.17,0:00,139.647,140.031,140.467,139.158,131783
2017.03.19,0:00,139.493,139.511,139.656,139.469,1555
2017.03.20,0:00,139.024,139.487,140.147,138.895,116505
2017.03.21,0:00,139.423,139.028,140.415,138.93,161526
2017.03.22,0:00,138.835,139.422,139.496,137.761,175317
2017.03.23,0:00,138.903,138.835,139.327,138.302,168097
2017.03.24,0:00,138.864,138.905,139.162,138.308,146675
2017.03.27,0:00,138.97,138.546,139.109,138.048,154144
2017.03.28,0:00,138.325,138.957,139.4,138.044,139323
2017.03.29,0:00,138.055,138.294,138.512,137.52,154393
2017.03.30,0:00,139.52,138.025,139.606,137.75,137340
2017.03.31,0:00,139.757,139.514,140.094,138.979,148676
2017.04.03,0:00,138.417,139.677,139.906,138.306,129303
2017.04.04,0:00,137.727,138.413,138.493,137.091,138007
2017.04.05,0:00,138.178,137.726,139.046,137.457,147564
2017.04.06,0:00,138.134,138.182,138.718,137.72,143464
2017.04.07,0:00,137.412,138.1,138.342,136.986,174431
2017.04.10,0:00,137.726,137.44,138.264,137.399,110978
2017.04.11,0:00,136.896,137.726,137.734,136.85,134733
2017.04.12,0:00,136.678,136.893,137.339,136.525,150471
2017.04.13,0:00,136.381,136.679,137.122,136.343,140199
2017.04.14,0:00,135.961,136.366,136.63,135.947,83188
2017.04.17,0:00,136.815,136.197,136.978,135.599,89249
2017.04.18,0:00,139.202,136.819,140.039,136.147,164915
2017.04.19,0:00,139.071,139.194,140.191,138.934,144256
2017.04.20,0:00,140.063,139.071,140.344,139.015,133165
2017.04.21,0:00,139.662,140.06,140.156,139.195,122223
2017.04.24,0:00,140.413,141.883,141.906,140.196,147784
2017.04.25,0:00,142.602,140.413,142.66,140.056,133369
2017.04.26,0:00,142.656,142.601,143.51,142.333,157260
2017.04.27,0:00,143.547,142.655,143.892,142.566,142765
2017.04.28,0:00,144.383,143.552,144.495,143.304,130727
2017.05.01,0:00,144.111,143.859,144.632,143.809,90236
2017.05.02,0:00,144.898,144.111,145.122,144.051,115657
2017.05.03,0:00,145.07,144.898,145.362,144.515,114006
2017.05.04,0:00,145.332,145.07,145.732,144.662,120442
2017.05.05,0:00,146.223,145.332,146.443,144.81,109987
2017.05.08,0:00,146.532,146.652,146.692,145.659,125290
2017.05.09,0:00,147.434,146.533,147.878,146.446,116402
2017.05.10,0:00,147.832,147.434,148.111,147.125,118761
2017.05.11,0:00,146.695,147.846,147.942,146.142,115322
2017.05.12,0:00,146.029,146.676,146.8,145.804,106442
2017.05.15,0:00,146.688,145.767,147.002,145.701,103099
2017.05.16,0:00,146.093,146.693,147.119,145.823,123134
2017.05.17,0:00,143.709,146.095,146.122,143.641,160341
2017.05.18,0:00,144.211,143.705,144.832,143.359,192925
2017.05.19,0:00,145,144.211,145.388,143.827,129870
2017.05.22,0:00,144.699,144.262,145.088,144.133,112609
2017.05.23,0:00,144.85,144.699,145.15,143.763,139655
2017.05.24,0:00,144.587,144.85,145.414,144.508,127574
2017.05.25,0:00,144.711,144.589,145.445,144.548,112068
2017.05.26,0:00,142.533,144.702,144.753,142.135,132404
2017.05.29,0:00,142.836,142.41,143.08,142.361,76139
2017.05.30,0:00,142.515,142.817,143.096,141.829,115842
2017.05.31,0:00,142.773,142.5,142.909,141.489,131736
2017.06.01,0:00,143.436,142.768,143.704,142.523,120710
2017.06.02,0:00,142.329,143.438,143.954,142.02,117072
2017.06.05,0:00,142.538,141.914,143.105,141.914,94402
2017.06.06,0:00,141.217,142.53,142.653,140.722,121782
2017.06.07,0:00,142.27,141.217,142.382,140.745,120853
2017.06.08,0:00,142.46,142.272,142.767,141.744,129213
2017.06.09,0:00,140.57,142.46,142.525,139.531,199698
2017.06.12,0:00,139.134,140.145,140.801,138.672,120300
2017.06.13,0:00,140.369,139.121,140.399,139.005,111098
2017.06.14,0:00,139.696,140.362,140.905,139.112,147303
2017.06.15,0:00,141.465,139.696,141.587,139.197,142603
2017.06.16,0:00,141.634,141.448,142.34,141.352,118048
2017.06.19,0:00,141.996,141.501,142.342,141.355,102194
2017.06.20,0:00,140.762,141.979,142.548,140.592,121925
2017.06.21,0:00,141.097,140.744,141.761,139.851,116243
2017.06.22,0:00,141.175,141.096,141.237,140.471,114919
2017.06.23,0:00,141.554,141.175,141.891,141.018,92502
2017.06.26,0:00,142.257,141.533,142.367,141.51,98964
2017.06.27,0:00,143.943,142.246,144.224,141.966,130242
2017.06.28,0:00,145.056,143.914,145.521,143.266,148349
2017.06.29,0:00,145.848,145.053,146.533,145.035,149462
2017.06.30,0:00,146.437,145.835,146.551,145.138,142503
2017.07.03,0:00,146.708,145.733,146.931,145.714,119349
2017.07.04,0:00,146.244,146.704,146.861,145.984,123123
2017.07.05,0:00,146.488,146.244,146.801,146.011,127952
2017.07.06,0:00,146.811,146.488,147.276,146.052,134839
2017.07.07,0:00,146.752,146.813,147.613,146.372,143242
2017.07.10,0:00,146.869,146.693,147.455,146.693,122457
2017.07.11,0:00,146.342,146.869,147.778,146.168,133993
2017.07.12,0:00,145.779,146.333,146.424,145.266,153976
2017.07.13,0:00,146.565,145.779,146.876,145.555,167578
2017.07.14,0:00,147.451,146.558,147.587,146.013,151669
2017.07.17,0:00,147.017,147.264,147.61,146.759,133653
2017.07.18,0:00,146.102,147.012,147.327,145.398,162544
2017.07.19,0:00,145.794,146.104,146.332,145.264,135057
2017.07.20,0:00,145.092,145.781,146.28,144.699,168489
2017.07.21,0:00,144.403,145.092,145.332,144.061,149052
2017.07.24,0:00,144.727,144.301,145.016,144.027,142280
2017.07.25,0:00,145.705,144.727,145.893,144.468,150433
2017.07.26,0:00,145.852,145.7,146.412,145.502,161004
2017.07.27,0:00,145.259,145.843,146.562,145.13,191407
2017.07.28,0:00,145.355,145.326,145.778,145.016,198728
2017.07.31,0:00,145.698,145.298,145.84,144.818,194686
2017.08.01,0:00,145.712,145.698,146.169,145.404,179631
2017.08.02,0:00,146.363,145.706,146.757,145.601,172260
2017.08.03,0:00,144.564,146.363,146.798,144.385,173303
2017.08.04,0:00,144.278,144.564,145.296,144.232,159795
2017.08.07,0:00,144.339,144.386,144.717,144.184,136655
2017.08.08,0:00,143.326,144.339,144.464,143.187,152131
2017.08.09,0:00,143.128,143.324,143.376,142.276,166945
2017.08.10,0:00,141.703,143.129,143.337,141.65,163473
2017.08.11,0:00,142.025,141.69,142.079,141.253,168234
2017.08.14,0:00,142.108,141.85,142.738,141.715,152872
2017.08.15,0:00,142.41,142.11,143.193,141.976,183165
2017.08.16,0:00,142.043,142.407,143.099,141.725,136819
2017.08.17,0:00,140.937,141.986,142.066,140.856,163746
2017.08.18,0:00,140.555,140.934,141.096,139.789,165585
2017.08.21,0:00,140.55,140.663,140.852,140.106,121511
2017.08.22,0:00,140.483,140.549,141.038,140.061,112867
2017.08.23,0:00,139.558,140.485,140.796,139.437,122399
2017.08.24,0:00,140.214,139.559,140.442,139.307,133017
2017.08.25,0:00,140.789,140.216,140.849,140.133,145566
2017.08.28,0:00,141.252,141.003,141.416,140.438,105944
2017.08.29,0:00,141.686,141.255,142,140.012,179318
2017.08.30,0:00,142.462,141.686,142.774,141.561,134007
2017.08.31,0:00,142.184,142.46,142.904,141.561,146269
2017.09.01,0:00,142.803,142.184,142.994,141.959,129758
2017.09.04,0:00,141.834,141.944,142.497,141.582,106266
2017.09.05,0:00,141.785,141.84,141.931,141.193,148619
2017.09.06,0:00,142.42,141.723,142.683,141.368,145894
2017.09.07,0:00,142.043,142.417,142.682,141.486,144964
2017.09.08,0:00,142.263,142.008,142.55,141.344,154151
2017.09.11,0:00,143.977,142.589,144.175,142.529,122181
2017.09.12,0:00,146.316,143.978,146.538,143.902,192492
2017.09.13,0:00,145.933,146.291,146.664,145.647,123109
2017.09.14,0:00,147.681,145.932,148.346,145.157,152345
2017.09.15,0:00,150.586,147.682,151.546,146.62,166243
2017.09.18,0:00,150.563,150.619,151.515,150.142,130005
2017.09.19,0:00,150.666,150.563,151.594,150.132,151779
2017.09.20,0:00,151.397,150.666,152.172,150.46,149992
2017.09.21,0:00,152.734,151.399,152.857,151.38,148869
2017.09.22,0:00,151.14,152.726,152.779,150.675,144549
2017.09.25,0:00,150.441,151.264,152.269,149.75,157715
2017.09.26,0:00,151.021,150.441,151.071,149.986,154330
2017.09.27,0:00,150.994,151.021,151.602,150.531,171056
2017.09.28,0:00,150.971,150.997,151.58,150.468,158424
2017.09.29,0:00,150.717,150.971,151.283,150.197,144020
2017.10.02,0:00,149.659,150.614,150.961,149.278,133612
2017.10.03,0:00,149.368,149.66,150.239,149.288,136285
2017.10.04,0:00,149.346,149.343,149.905,149.039,135285
2017.10.05,0:00,147.985,149.349,149.461,147.682,128707
2017.10.06,0:00,147.221,147.985,148.028,147.044,140624
2017.10.09,0:00,148.055,147.414,148.55,146.939,106380
2017.10.10,0:00,148.448,148.056,148.518,147.736,136365
2017.10.11,0:00,148.721,148.449,148.852,147.844,117425
2017.10.12,0:00,148.907,148.711,149.166,147.297,136067
2017.10.13,0:00,148.587,148.897,149.263,148.452,132521
2017.10.16,0:00,148.621,148.588,148.968,148.169,107971
2017.10.17,0:00,147.959,148.646,149.063,147.779,126132
2017.10.18,0:00,149.105,147.959,149.128,147.893,128035
2017.10.19,0:00,148.032,149.105,149.436,147.913,143559
2017.10.20,0:00,149.672,148.065,149.827,147.985,154647
2017.10.23,0:00,149.681,150.132,150.493,149.478,126119
2017.10.24,0:00,149.554,149.684,150.091,149.133,136865
2017.10.25,0:00,150.825,149.556,151.393,149.283,162288
2017.10.26,0:00,149.995,150.825,150.899,149.764,147053
2017.10.27,0:00,149.243,149.946,150.041,148.943,152052
2017.10.29,0:00,149.266,149.243,149.355,149.151,679
2017.10.30,0:00,149.45,149.265,150.016,149.174,124886
2017.10.31,0:00,150.984,149.451,151.067,149.191,121180
2017.11.01,0:00,151.206,150.987,151.943,150.941,146367
2017.11.02,0:00,148.964,151.213,151.519,148.664,169242
2017.11.03,0:00,149.124,148.966,149.535,148.709,123003
2017.11.06,0:00,149.715,148.961,149.9,148.961,137001
2017.11.07,0:00,150.059,149.704,150.327,149.655,132998
2017.11.08,0:00,149.301,150.042,150.128,148.544,129763
2017.11.09,0:00,149.126,149.351,149.696,148.449,169660
2017.11.10,0:00,149.716,149.08,150.002,148.838,144153
2017.11.13,0:00,148.972,149.384,149.683,148.056,139762
2017.11.14,0:00,149.332,148.97,149.574,148.617,139197
2017.11.15,0:00,148.631,149.305,149.367,148.101,185442
2017.11.16,0:00,149.111,148.608,149.46,148.491,148938
2017.11.17,0:00,148.213,149.106,149.318,147.932,167057
2017.11.20,0:00,149.007,148.157,149.232,147.631,157837
2017.11.21,0:00,148.81,148.956,149.371,148.618,130533
2017.11.22,0:00,148.148,148.811,148.965,148.015,138103
2017.11.23,0:00,147.955,148.145,148.479,147.811,98234
2017.11.24,0:00,148.655,147.97,148.985,147.913,126613
2017.11.27,0:00,147.898,148.527,148.866,147.836,135260
2017.11.28,0:00,148.633,147.896,149.282,146.974,161447
2017.11.29,0:00,150.033,148.633,150.437,148.596,168443
2017.11.30,0:00,152.141,150.033,152.411,149.979,174844
2017.12.01,0:00,151.152,152.14,152.483,150.585,193837
2017.12.04,0:00,151.456,151.487,152.949,151.255,172816
2017.12.05,0:00,151.299,151.449,151.811,150.524,142350
2017.12.06,0:00,150.316,151.3,151.385,149.756,146334
2017.12.07,0:00,152.337,150.313,152.465,150.14,141408
2017.12.08,0:00,151.885,152.297,153.407,151.633,139194
2017.12.11,0:00,151.445,151.82,152.342,151.236,121361
2017.12.12,0:00,151.172,151.44,151.759,151.027,117481
2017.12.13,0:00,150.996,151.143,151.511,150.463,138549
2017.12.14,0:00,150.888,151.032,151.887,150.603,151528
2017.12.15,0:00,149.947,150.872,151.024,149.413,146245
2017.12.18,0:00,150.546,150.037,151.032,149.693,124717
2017.12.19,0:00,151.061,150.539,151.27,150.371,127983
2017.12.20,0:00,151.634,151.028,152.011,151.026,122376
2017.12.21,0:00,151.628,151.606,151.918,151.278,117840
2017.12.22,0:00,151.26,151.617,151.855,151.191,100583
2017.12.26,0:00,151.403,151.53,151.545,151.186,62813
2017.12.27,0:00,151.788,151.349,152.088,151.331,124472
2017.12.28,0:00,151.674,151.783,151.982,151.49,103811
2017.12.29,0:00,152.095,151.677,152.511,151.528,119552
2018.01.02,0:00,152.527,152.462,152.741,151.865,90952
2018.01.03,0:00,151.982,152.517,152.824,151.756,118773
2018.01.04,0:00,152.727,151.978,152.98,151.962,123955
2018.01.05,0:00,153.356,152.728,153.636,152.688,121887
2018.01.08,0:00,153.402,153.41,153.67,152.872,101073
2018.01.09,0:00,152.496,153.402,153.573,151.946,132134
2018.01.10,0:00,150.444,152.466,152.599,150.36,158490
2018.01.11,0:00,150.524,150.447,151.005,150.192,147520
2018.01.12,0:00,152.422,150.547,152.673,150.496,161627
2018.01.15,0:00,152.38,152.507,152.802,151.93,131283
2018.01.16,0:00,152.264,152.372,153.098,152.047,149641
2018.01.17,0:00,153.89,152.265,154.283,152.144,171758
2018.01.18,0:00,154.296,153.861,154.58,153.619,161392
2018.01.19,0:00,153.482,154.284,154.437,153.109,152474
2018.01.22,0:00,155.066,153.553,155.256,153.441,144715
2018.01.23,0:00,154.35,155.055,155.402,153.729,156594
2018.01.24,0:00,155.482,154.35,155.714,154.126,188435
2018.01.25,0:00,154.63,155.45,156.085,154.424,230645
2018.01.26,0:00,153.874,154.651,155.852,153.426,197615
2018.01.29,0:00,153.3,153.668,154.021,152.823,177584
2018.01.30,0:00,153.832,153.27,154.083,151.971,178375
2018.01.31,0:00,154.924,153.84,155.345,153.562,192249
2018.02.01,0:00,155.983,154.904,156.448,154.709,174195
2018.02.02,0:00,155.455,155.979,156.609,155.416,194865
2018.02.05,0:00,152.154,155.401,155.55,152.15,218414
2018.02.06,0:00,152.767,152.171,152.908,151.203,285094
2018.02.07,0:00,151.676,152.752,153.123,151.325,205663
2018.02.08,0:00,151.235,151.686,154.044,150.823,281533
2018.02.09,0:00,150.358,151.232,152.753,148.92,304356
2018.02.12,0:00,150.274,150.277,150.826,149.662,178151
2018.02.13,0:00,149.755,150.26,150.619,148.975,169686
2018.02.14,0:00,149.723,149.721,150.023,147.967,203147
2018.02.15,0:00,149.566,149.732,150.185,148.929,195006
2018.02.16,0:00,149.095,149.567,149.964,148.777,168452
2018.02.19,0:00,149.165,148.967,149.474,148.878,123729
2018.02.20,0:00,150.143,149.167,150.381,149.071,139496
2018.02.21,0:00,149.94,150.136,150.935,149.416,166336
2018.02.22,0:00,148.915,149.937,149.981,148.54,158547
2018.02.23,0:00,149.266,148.915,149.517,148.642,136554
2018.02.26,0:00,149.281,149.898,150.01,148.999,153651
2018.02.27,0:00,149.203,149.278,149.812,148.839,157849
2018.02.28,0:00,146.737,149.199,149.516,146.721,166985
2018.03.01,0:00,146.282,146.72,147.484,146.007,200011
2018.03.02,0:00,145.892,146.266,146.446,144.988,188569
2018.03.05,0:00,147.046,145.433,147.123,145.08,191916
2018.03.06,0:00,147.337,147.015,148.011,146.553,170753
2018.03.07,0:00,147.303,147.343,147.568,146.232,184475
2018.03.08,0:00,146.628,147.3,147.659,146.369,169206
2018.03.09,0:00,147.927,146.64,148.544,146.593,169672
2018.03.11,0:00,147.879,147.654,147.939,147.632,525
2018.03.12,0:00,147.994,147.88,148.211,147.414,145810
2018.03.13,0:00,148.67,148,149.381,147.764,152707
2018.03.14,0:00,148.461,148.672,149.165,147.751,148402
2018.03.15,0:00,148.211,148.454,148.502,147.445,154883
2018.03.16,0:00,147.782,148.214,148.233,147.247,130442
2018.03.18,0:00,147.852,147.613,147.898,147.592,764
2018.03.19,0:00,148.709,147.854,149.682,147.047,189518
2018.03.20,0:00,149.139,148.702,149.792,148.574,170356
2018.03.21,0:00,149.947,149.136,150.314,148.951,137494
2018.03.22,0:00,148.5,149.945,150.187,148.271,177369
2018.03.23,0:00,148.012,148.5,148.971,147.674,186681
2018.03.26,0:00,149.962,147.905,150.108,147.883,145708
2018.03.27,0:00,149.079,149.962,150.495,148.933,150723
2018.03.28,0:00,150.347,149.072,150.593,148.917,181591
2018.03.29,0:00,149.172,150.347,150.462,149.023,165603
2018.03.30,0:00,148.967,149.173,149.459,148.817,144430
2018.04.02,0:00,148.701,148.923,149.672,148.382,99889
2018.04.03,0:00,149.802,148.646,149.958,148.493,132033
2018.04.04,0:00,150.308,149.781,150.426,148.798,142541
2018.04.05,0:00,150.355,150.291,150.685,149.961,119401
2018.04.06,0:00,150.642,150.349,151.222,149.883,157295
2018.04.09,0:00,150.817,150.634,151.492,150.49,122483
2018.04.10,0:00,151.947,150.805,152.136,150.707,135123
2018.04.11,0:00,151.368,151.928,152.243,151.276,120201
2018.04.12,0:00,152.637,151.368,152.877,151.169,117277
2018.04.13,0:00,152.846,152.637,153.851,152.579,110211
2018.04.16,0:00,153.561,153.108,153.761,152.651,100070
2018.04.17,0:00,152.836,153.56,153.753,152.782,97224
2018.04.18,0:00,152.284,152.836,153.628,152.059,100126
2018.04.19,0:00,151.195,152.274,152.958,151.086,117580
2018.04.20,0:00,150.727,151.194,151.702,150.695,114222
2018.04.23,0:00,151.508,150.865,151.64,150.731,105978
2018.04.24,0:00,152.073,151.508,152.6,151.406,110487
2018.04.25,0:00,152.404,152.072,152.569,152.016,119869
2018.04.26,0:00,152.069,152.384,152.73,151.975,155034
2018.04.27,0:00,150.256,152.067,152.28,150.23,155964
2018.04.30,0:00,150.406,150.177,150.844,149.84,112390
2018.05.01,0:00,149.562,150.406,150.634,149.148,125613
2018.05.02,0:00,149.076,149.566,150.125,149.009,158557
2018.05.03,0:00,148.201,149.059,149.466,147.601,148956
2018.05.04,0:00,147.519,148.2,148.293,147.06,133355
2018.05.07,0:00,147.864,147.658,148.264,147.343,100860
2018.05.08,0:00,147.837,147.854,148.074,147.051,134710
2018.05.09,0:00,148.624,147.837,149.196,147.699,130275
2018.05.10,0:00,147.841,148.594,149.309,147.48,153374
2018.05.11,0:00,148.05,147.848,148.49,147.582,114060
2018.05.14,0:00,148.625,148.047,149.069,147.969,101968
2018.05.15,0:00,148.949,148.587,149.202,148.38,133023
2018.05.16,0:00,148.832,148.888,149.061,148.182,137187
2018.05.17,0:00,149.68,148.763,149.835,148.728,134985
2018.05.18,0:00,149.179,149.642,150.011,149.093,110939
2018.05.21,0:00,149.03,149.24,149.653,148.813,108188
2018.05.22,0:00,148.894,149.027,149.727,148.768,121579
2018.05.23,0:00,146.87,148.911,149.004,145.945,181338
2018.05.24,0:00,146.049,146.852,147.267,145.689,155916
2018.05.25,0:00,145.399,146.038,146.723,145.28,155043
2018.05.28,0:00,145.599,146.097,146.188,145.32,117651
2018.05.29,0:00,143.99,145.565,145.709,143.195,199489
2018.05.30,0:00,144.642,144.04,145.057,143.597,153515
2018.05.31,0:00,144.644,144.642,145.312,144.124,140652
2018.06.01,0:00,146.15,144.659,146.304,144.487,117423
2018.06.04,0:00,146.123,146.004,146.898,145.838,91528
2018.06.05,0:00,146.915,146.12,147.094,146.035,98934
2018.06.06,0:00,147.755,146.918,148.005,146.858,99790
2018.06.07,0:00,147.214,147.725,148.116,146.905,116421
2018.06.08,0:00,146.82,147.152,147.44,146.093,107846
2018.06.11,0:00,147.185,146.6,147.845,146.506,81013
2018.06.12,0:00,147.528,147.11,147.986,147.106,106543
2018.06.13,0:00,147.525,147.518,147.896,147.21,93142
2018.06.14,0:00,146.655,147.509,147.849,146.623,113592
2018.06.15,0:00,146.936,146.64,147.068,146.295,112264
2018.06.18,0:00,146.342,146.821,146.998,146.101,82014
2018.06.19,0:00,144.93,146.335,146.469,144.385,130803
2018.06.20,0:00,145.302,144.934,145.621,144.583,102042
2018.06.21,0:00,145.529,145.299,146.218,144.592,131868
2018.06.22,0:00,145.834,145.525,146.65,145.453,102309
2018.06.25,0:00,145.685,145.559,146.179,144.696,110752
2018.06.26,0:00,145.5,145.686,145.765,144.972,113593
2018.06.27,0:00,144.526,145.491,145.661,144.507,133194
2018.06.28,0:00,144.457,144.524,144.679,143.773,129419
2018.06.29,0:00,146.172,144.435,146.33,144.342,123320
2018.07.02,0:00,145.717,145.721,146.491,145.185,110811
2018.07.03,0:00,145.806,145.724,146.386,145.283,102474
2018.07.04,0:00,146.057,145.812,146.365,145.561,117184
2018.07.05,0:00,146.264,146.052,146.871,145.729,115282
2018.07.06,0:00,146.71,146.246,146.796,145.999,91831
2018.07.09,0:00,146.918,146.952,147.615,146.098,115545
2018.07.10,0:00,147.275,146.918,147.792,146.814,103272
2018.07.11,0:00,147.837,147.285,148.132,146.803,145167
2018.07.12,0:00,148.567,147.84,148.896,147.784,117491
2018.07.13,0:00,148.696,148.554,148.727,147.641,112117
2018.07.16,0:00,148.572,148.431,149.315,148.398,73066
2018.07.17,0:00,148.004,148.548,149.092,147.573,103039
2018.07.18,0:00,147.443,147.976,148.23,146.866,96879
2018.07.19,0:00,146.294,147.436,147.6,146.157,113987
2018.07.20,0:00,146.333,146.288,146.661,145.976,125759
2018.07.23,0:00,145.799,146.154,146.428,145.676,98245
2018.07.24,0:00,146.096,145.832,146.329,145.456,91751
2018.07.25,0:00,146.305,146.091,146.523,145.769,100910
2018.07.26,0:00,145.736,146.302,146.512,145.736,94029
2018.07.27,0:00,145.349,145.729,145.813,145.27,72001
2018.07.30,0:00,145.764,145.434,145.927,145.258,67664
2018.07.31,0:00,146.69,145.757,147.011,145.332,105059
2018.08.01,0:00,146.634,146.676,147.149,146.315,104055
2018.08.02,0:00,145.305,146.578,146.647,145.003,106624
2018.08.03,0:00,144.659,145.294,145.548,144.514,103094
2018.08.06,0:00,144.172,144.645,144.738,144.043,68056
2018.08.07,0:00,144.088,144.134,144.44,143.809,75117
